"","postcode_2016","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"2244","6397",116.984206197246,-34.5919579192187,"Perth",115.8399987,-31.95501463,311276.713380141,159.744092950337,2244,117.014389268733,-34.5644623499109,14043
"2245","3304",141.442720380934,-38.0110098487896,"Melbourne",144.9750162,-37.82003131,311310.458003103,-92.8337348891476,2245,141.414389268733,-38.0285639650487,9785
"2246","3505",141.87231731281,-34.1876985352204,"Adelaide",138.6000048,-34.93498777,311524.124788956,73.5767080491166,2246,141.614389268733,-34.2180521883972,14604
"2247","2354",151.73402668043,-31.1493053301502,"Sydney",151.1851798,-33.92001097,311556.087966822,9.33438024047267,2247,151.614389268733,-31.1003607347732,18596
"2248","3588",143.448464128108,-35.2940597811599,"Melbourne",144.9750162,-37.82003131,311834.634830096,-25.4425065797159,2248,143.514389268733,-35.0840775921816,13518
"2249","6522",115.484255909317,-29.1582026118206,"Perth",115.8399987,-31.95501463,311933.380843097,-6.16097192172218,2249,115.514389268733,-29.1951048464474,20824
"2250","3418",141.626351389278,-36.2775332604528,"Adelaide",138.6000048,-34.93498777,312040.255280249,117.730966259013,2250,141.514389268733,-36.1233080767229,12194
"2251","3305",141.449788328806,-38.2345431010259,"Melbourne",144.9750162,-37.82003131,312896.553271011,-97.4012723916853,2251,141.514389268733,-38.2017690458056,9566
"2252","5641",136.142877568127,-32.9939383800722,"Adelaide",138.6000048,-34.93498777,312913.899897614,-45.7135947106853,2252,136.114389268733,-33.0056166230989,16109
"2253","2453",152.544582881421,-30.2502051832974,"Brisbane",153.0350927,-27.45503091,313473.994461015,-171.142695944498,2253,152.514389268733,-30.2343353309887,19695
"2254","3319",141.09006679735,-36.9122169971678,"Adelaide",138.6000048,-34.93498777,314037.867381202,133.700719412631,2254,141.114389268733,-36.8161283997505,11316
"2255","2352",151.158462223477,-31.087220700522,"Sydney",151.1851798,-33.92001097,314155.567806082,-0.448596086451883,2255,151.214389268733,-31.1003607347732,18594
"2256","3507",142.04586540078,-35.0992488479472,"Adelaide",138.6000048,-34.93498777,315013.567346136,92.3413079090395,2256,141.714389268733,-35.0840775921816,13509
"2257","3589",143.447847049684,-35.2516819548283,"Melbourne",144.9750162,-37.82003131,316107.237171277,-25.0851153963678,2257,143.314389268733,-35.0840775921816,13517
"2258","2733",144.15826173401,-35.0403597985244,"Melbourne",144.9750162,-37.82003131,317024.547538628,-13.0600329888655,2258,144.114389268733,-35.0840775921816,13521
"2259","2734",143.739749264326,-35.1414307320771,"Melbourne",144.9750162,-37.82003131,317173.953111515,-19.9798753309648,2259,143.814389268733,-35.2572826729385,13301
"2260","5715",137.127275841256,-32.3471769851618,"Adelaide",138.6000048,-34.93498777,317877.373397365,-24.9462407256428,2260,137.214389268733,-32.4860013808283,16772
"2261","3590",143.472672418568,-35.2237274906997,"Melbourne",144.9750162,-37.82003131,317969.779364815,-24.4952293858702,2261,143.414389268733,-34.9108725114247,13737
"2262","4673",152.060893985851,-24.7169981008201,"Brisbane",153.0350927,-27.45503091,318614.113866455,-17.5094553916572,2262,152.114389268733,-24.6917727467683,26701
"2263","4424",149.947412953542,-26.6514501529363,"Brisbane",153.0350927,-27.45503091,318990.815776137,-73.0116853890828,2263,150.014389268733,-26.5970286350941,24282
"2264","6425",119.147185836128,-31.4232010003867,"Perth",115.8399987,-31.95501463,319040.000870415,78.4325388996089,2264,119.014389268733,-31.446770896287,17995
"2265","4627",150.834635725997,-25.364314930561,"Brisbane",153.0350927,-27.45503091,319128.118993869,-42.8245878742968,2265,150.914389268733,-25.3845930697959,25819
"2266","4418",150.090467529227,-26.2594911350868,"Brisbane",153.0350927,-27.45503091,321208.887391999,-64.8697302444879,2266,150.214389268733,-26.2506184735803,24721
"2267","2452",153.087085702238,-30.3562591175984,"Brisbane",153.0350927,-27.45503091,321596.808999637,179.088530117818,2267,153.114389268733,-30.2343353309887,19698
"2268","7255",148.065780962433,-40.0096351705401,"Hobart",147.2950297,-42.85000853,321966.254438468,11.2462924322423,2268,148.014389268733,-40.1070249341313,7190
"2269","3591",143.39853233047,-35.2123337834912,"Melbourne",144.9750162,-37.82003131,321974.939706588,-25.447915896341,2269,143.114389268733,-35.0840775921816,13516
"2270","2444",152.880692066665,-31.3913016344943,"Sydney",151.1851798,-33.92001097,322386.734855208,28.991688730411,2270,153.114389268733,-31.2735658155301,18384
"2271","2735",143.493332824759,-35.1577545757545,"Melbourne",144.9750162,-37.82003131,323876.686728131,-23.6684887595612,2271,143.214389268733,-34.9108725114247,13736
"2272","2411",150.311308635967,-29.1073335705902,"Brisbane",153.0350927,-27.45503091,323921.128811494,-123.909453970341,2272,150.314389268733,-29.1951048464474,20998
"2273","6323",117.592043464606,-34.4776560469033,"Perth",115.8399987,-31.95501463,323953.852994907,149.357390534662,2273,117.614389268733,-34.5644623499109,14046
"2274","3424",141.997319072936,-35.8252790615358,"Adelaide",138.6000048,-34.93498777,324090.834156225,106.829291378213,2274,141.714389268733,-35.7768979152091,12633
"2275","2822",148.642606981288,-31.9302298668278,"Sydney",151.1851798,-33.92001097,324401.529234822,-46.32043388657,2275,148.714389268733,-31.9663861385576,17486
"2276","3412",141.48900899825,-36.6713613199753,"Adelaide",138.6000048,-34.93498777,324482.133699397,125.688805105997,2276,141.414389268733,-36.6429233189936,11537
"2277","6398",116.598662544555,-34.8124276495807,"Perth",115.8399987,-31.95501463,324683.731364768,167.289502922914,2277,116.514389268733,-34.7376674306678,13821
"2278","3311",141.301762073595,-37.5789046790801,"Melbourne",144.9750162,-37.82003131,325026.586479187,-84.1355938750243,2278,141.314389268733,-37.508948722778,10441
"2279","2402",150.552996809159,-29.4116288528753,"Brisbane",153.0350927,-27.45503091,325784.441021374,-131.276716310791,2279,150.614389268733,-29.3683099272043,20781
"2280","5650",135.712546016318,-33.2426504286906,"Adelaide",138.6000048,-34.93498777,325935.742179122,-53.9101129822976,2280,135.714389268733,-33.3520267846127,15669
"2281","5280",140.306820495194,-37.5267497260473,"Adelaide",138.6000048,-34.93498777,325948.993810084,151.51364793008,2281,140.314389268733,-37.508948722778,10436
"2282","2365",151.587358723604,-30.1058540585401,"Brisbane",153.0350927,-27.45503091,326027.048280942,-154.068683647097,2282,151.614389268733,-30.0611302502319,19910
"2283","2403",150.77061395966,-29.6257377212226,"Brisbane",153.0350927,-27.45503091,327076.648623952,-136.950393246147,2283,150.714389268733,-29.5415150079612,20562
"2284","4422",149.72731838551,-27.6155480198266,"Brisbane",153.0350927,-27.45503091,327219.016149905,-92.3668392329807,2284,149.814389268733,-27.6362591196354,22967
"2285","3595",143.335697693523,-35.1835022804595,"Melbourne",144.9750162,-37.82003131,327349.220983923,-26.0719216392423,2285,143.014389268733,-34.9108725114247,13735
"2286","6343",118.786997059838,-33.5460850583964,"Perth",115.8399987,-31.95501463,327710.448633947,121.894206803405,2286,118.614389268733,-33.5252318653696,15365
"2287","2369",151.231279256683,-29.9498517257685,"Brisbane",153.0350927,-27.45503091,327892.498903582,-147.180385579396,2287,151.314389268733,-29.887925169475,20127
"2288","3423",141.977875419058,-36.0981174692932,"Melbourne",144.9750162,-37.82003131,328245.217986895,-53.3902665190451,2288,142.114389268733,-36.1233080767229,12197
"2289","3487",142.606534260879,-35.556016223092,"Melbourne",144.9750162,-37.82003131,328502.924145486,-39.2914737359756,2289,142.614389268733,-35.6036928344523,12857
"2290","2441",152.709095597851,-31.2490128779014,"Sydney",151.1851798,-33.92001097,328940.302027675,25.2681989987839,2290,152.614389268733,-31.1003607347732,18601
"2291","4498",149.85084844191,-28.3746779473994,"Brisbane",153.0350927,-27.45503091,329592.408578827,-107.349468717411,2291,150.014389268733,-28.329079442663,22092
"2292","2353",151.048102067821,-30.9495470985683,"Sydney",151.1851798,-33.92001097,329661.467831727,-2.19391308471759,2292,151.114389268733,-30.9271556540163,18812
"2293","3594",143.363213597695,-35.1469873130273,"Melbourne",144.9750162,-37.82003131,329903.465286016,-25.3890396791282,2293,143.314389268733,-34.7376674306678,13955
"2294","3494",142.178886569389,-34.5191500380462,"Adelaide",138.6000048,-34.93498777,331003.170125971,80.9361527657425,2294,141.814389268733,-34.5644623499109,14167
"2295","3396",142.351999123244,-35.7089724433084,"Melbourne",144.9750162,-37.82003131,331228.043197551,-44.088761332574,2295,142.314389268733,-35.7768979152091,12636
"2296","3491",142.187512342297,-35.435300722564,"Adelaide",138.6000048,-34.93498777,331419.729684914,98.6464860868261,2296,141.914389268733,-35.4304877536954,13072
"2297","3312",141.229831824535,-37.4935045675798,"Melbourne",144.9750162,-37.82003131,332435.336743344,-82.5734654300729,2297,141.214389268733,-37.3357436420211,10660
"2298","5263",140.883037734184,-37.2922811281783,"Adelaide",138.6000048,-34.93498777,332644.498883367,141.281720004726,2298,140.814389268733,-37.3357436420211,10658
"2299","2874",147.608036235509,-32.5630278770962,"Canberra",149.1290262,-35.28302855,332863.712299348,-24.470415536269,2299,147.614389268733,-32.4860013808283,16824
"2300","3533",142.801316727558,-35.3825144667925,"Melbourne",144.9750162,-37.82003131,333131.025595169,-34.9565231981205,2300,142.914389268733,-35.4304877536954,13077
"2301","2672",146.328281853257,-33.3786010172708,"Canberra",149.1290262,-35.28302855,333226.530209405,-49.7483612150873,2301,146.314389268733,-33.3520267846127,15722
"2302","3500",142.124153193629,-34.2084864182417,"Adelaide",138.6000048,-34.93498777,333251.769183118,74.9486587851865,2302,141.814389268733,-34.2180521883972,14605
"2303","2717",142.088054059936,-34.0882265265594,"Adelaide",138.6000048,-34.93498777,333766.731799118,72.6011704495187,2303,141.914389268733,-34.0448471076403,14824
"2304","2454",152.73297744418,-30.4566961016368,"Brisbane",153.0350927,-27.45503091,333991.646176749,-174.893355208721,2304,152.814389268733,-30.4075404117456,19478
"2305","5279",140.568014222293,-37.4889123835199,"Adelaide",138.6000048,-34.93498777,334086.827099345,147.543198488294,2305,140.514389268733,-37.508948722778,10437
"2306","6612",117.409590468403,-29.2622073524568,"Perth",115.8399987,-31.95501463,334315.895560504,26.2452520378195,2306,117.414389268733,-29.3683099272043,20615
"2307","3596",143.235850768983,-35.1456026723396,"Melbourne",144.9750162,-37.82003131,335191.261551222,-27.0899808044937,2307,142.914389268733,-35.0840775921816,13515
"2308","3498",142.168627664708,-34.2525403643673,"Adelaide",138.6000048,-34.93498777,335994.447001944,75.9125724336429,2308,141.914389268733,-34.391257269154,14386
"2309","2345",150.838720992982,-30.9002669002431,"Sydney",151.1851798,-33.92001097,336454.498960044,-5.44017681319113,2309,150.914389268733,-30.9271556540163,18811
"2310","3318",141.30128652319,-37.0398299114095,"Melbourne",144.9750162,-37.82003131,336461.572411479,-73.9155543005326,2310,141.414389268733,-36.9893334805074,11099
"2311","4425",149.769544395145,-26.626114934078,"Brisbane",153.0350927,-27.45503091,336759.550038542,-73.3546999639583,2311,149.814389268733,-26.5970286350941,24281
"2312","2739",142.146548286542,-34.1519216076911,"Adelaide",138.6000048,-34.93498777,336914.901943417,73.9932199207577,2312,141.714389268733,-34.0448471076403,14823
"2313","2379",149.742942534466,-31.1305679814229,"Sydney",151.1851798,-33.92001097,337702.071306565,-23.1696162629914,2313,149.814389268733,-31.1003607347732,18587
"2314","2821",148.140197674522,-32.2569347665651,"Sydney",151.1851798,-33.92001097,338846.340981079,-56.0758844412882,2314,148.114389268733,-32.3127963000714,17045
"2315","5277",140.823703608138,-37.4003581526115,"Adelaide",138.6000048,-34.93498777,338892.671537175,143.277602345579,2315,140.914389268733,-37.508948722778,10439
"2316","6336",118.571420442151,-33.9653307414981,"Perth",115.8399987,-31.95501463,338977.501345678,130.506489804123,2316,118.414389268733,-33.8716420268834,14926
"2317","2455",152.991655680554,-30.5153373781195,"Brisbane",153.0350927,-27.45503091,339218.697344363,-179.278047759136,2317,153.014389268733,-30.4075404117456,19479
"2318","5651",135.635846904715,-33.1244223468029,"Adelaide",138.6000048,-34.93498777,339488.778801712,-52.7859339508192,2318,135.614389268733,-33.1788217038558,15888
"2319","2357",149.398759690051,-31.257000323317,"Sydney",151.1851798,-33.92001097,339605.968375953,-28.9986331315496,2319,149.314389268733,-31.2735658155301,18365
"2320","6324",117.663951286637,-34.6104826933077,"Perth",115.8399987,-31.95501463,339996.016166833,149.630547164222,2320,117.714389268733,-34.7376674306678,13827
"2321","6627",115.889481341283,-28.884015610968,"Perth",115.8399987,-31.95501463,340484.335604258,0.783625908474597,2321,115.914389268733,-28.8486946849336,21264
"2322","3292",141.109831627901,-38.0658217530132,"Melbourne",144.9750162,-37.82003131,340821.382783931,-93.4197528809801,2322,141.214389268733,-38.0285639650487,9784
"2323","4419",150.022562904151,-25.9831014770972,"Brisbane",153.0350927,-27.45503091,341225.05627089,-60.6496410475773,2323,150.114389268733,-26.0774133928234,24939
"2324","3501",142.331408019261,-34.7199708749209,"Adelaide",138.6000048,-34.93498777,342159.886556365,84.9201979521459,2324,141.914389268733,-34.7376674306678,13948
"2325","4674",151.875097310074,-24.5399380415963,"Brisbane",153.0350927,-27.45503091,343198.990046833,-19.4284825011184,2325,151.914389268733,-24.6917727467683,26700
"2326","6528",114.850746902753,-28.974299097519,"Perth",115.8399987,-31.95501463,343823.726691915,-15.7151774861151,2326,114.814389268733,-29.0218997656905,21040
"2327","2652",145.749841864883,-33.9265459343231,"Canberra",149.1290262,-35.28302855,344524.729049083,-63.0486359396833,2327,145.814389268733,-33.8716420268834,15063
"2328","5432",139.128925201839,-31.8590040615409,"Adelaide",138.6000048,-34.93498777,344692.043189173,8.02487788439696,2328,139.114389268733,-31.9663861385576,17438
"2329","2380",150.18588134949,-30.9272758071295,"Sydney",151.1851798,-33.92001097,344924.799672687,-15.4747902655183,2329,150.114389268733,-30.9271556540163,18807
"2330","6359",119.456301504131,-32.4461086147558,"Perth",115.8399987,-31.95501463,345274.398655582,98.1505622538435,2330,119.214389268733,-32.4860013808283,16682
"2331","2736",143.384552056666,-34.984653971819,"Melbourne",144.9750162,-37.82003131,345452.650429197,-23.8297003408484,2331,143.114389268733,-34.7376674306678,13954
"2332","6355",119.298433454069,-33.032443025751,"Perth",115.8399987,-31.95501463,346277.932503853,109.337072793841,2332,119.114389268733,-33.0056166230989,16024
"2333","4676",151.63488203883,-24.5949606226941,"Brisbane",153.0350927,-27.45503091,346467.2632756,-23.4421296890262,2333,151.714389268733,-24.6917727467683,26699
"2334","3488",142.463921667426,-35.4417960145181,"Melbourne",144.9750162,-37.82003131,346513.196529593,-39.5326817183538,2334,142.514389268733,-35.4304877536954,13075
"2335","4494",149.6247556486,-28.222216631963,"Brisbane",153.0350927,-27.45503091,346522.429532777,-103.472732363923,2335,149.714389268733,-28.1558743619061,22309
"2336","6333",117.118822566493,-34.8904412256758,"Perth",115.8399987,-31.95501463,346609.572934187,159.663240393706,2336,117.014389268733,-34.9108725114247,13605
"2337","4630",151.084388939832,-24.8553495159725,"Brisbane",153.0350927,-27.45503091,347830.506425066,-33.536130334053,2337,151.014389268733,-24.8649778275252,26477
"2338","5278",140.715921678111,-37.5620357061126,"Adelaide",138.6000048,-34.93498777,348033.02452224,146.363174032188,2338,140.714389268733,-37.508948722778,10438
"2339","2448",152.96392130049,-30.5986666315587,"Brisbane",153.0350927,-27.45503091,348499.304534031,-178.848499296267,2339,152.914389268733,-30.5807454925025,19259
"2340","4423",149.503440500251,-27.3578986595701,"Brisbane",153.0350927,-27.45503091,349419.892172001,-87.4130652035927,2340,149.514389268733,-27.4630540388785,23184
"2341","5670",135.206011170428,-33.512646238916,"Adelaide",138.6000048,-34.93498777,350245.709478316,-62.1750979108229,2341,135.214389268733,-33.5252318653696,15448
"2342","2449",152.717385441759,-30.6092133512938,"Brisbane",153.0350927,-27.45503091,350966.057242026,-174.889220316854,2342,152.714389268733,-30.5807454925025,19258
"2343","2350",151.900318833249,-30.4649360818038,"Brisbane",153.0350927,-27.45503091,351457.127164792,-161.466443135268,2343,151.814389268733,-30.4075404117456,19473
"2344","2827",148.562544811072,-31.6503007950157,"Sydney",151.1851798,-33.92001097,351711.256321035,-43.466343485814,2344,148.514389268733,-31.6199759770438,17923
"2345","2817",148.872805454232,-31.4219712206763,"Sydney",151.1851798,-33.92001097,351812.529385753,-37.3080377182498,2345,148.814389268733,-31.446770896287,18144
"2346","2355",151.114512246757,-30.7471622347008,"Sydney",151.1851798,-33.92001097,351910.155064135,-1.05936526758839,2346,151.214389268733,-30.7539505732594,19032
"2347","4426",149.625406456078,-26.5471613507118,"Brisbane",153.0350927,-27.45503091,353044.409575249,-72.5925663396438,2347,149.614389268733,-26.5970286350941,24280
"2348","3489",142.450456036811,-35.2925903907978,"Adelaide",138.6000048,-34.93498777,353226.410634649,95.3672339561188,2348,142.214389268733,-35.2572826729385,13293
"2349","6426",119.542468880554,-31.5638436300641,"Perth",115.8399987,-31.95501463,353422.973865143,81.944707697349,2349,119.314389268733,-31.6199759770438,17777
"2350","6628",115.783411622008,-28.7515741180238,"Perth",115.8399987,-31.95501463,355171.715701111,-0.859109910415172,2350,115.814389268733,-28.6754896041768,21483
"2351","3546",142.911055243312,-35.0875395982951,"Melbourne",144.9750162,-37.82003131,355185.512660127,-30.6724402815179,2351,142.714389268733,-35.0840775921816,13514
"2352","2440",152.569745693552,-30.9196566888115,"Sydney",151.1851798,-33.92001097,357290.630752597,20.9149862938847,2352,152.514389268733,-30.9271556540163,18819
"2353","6326",117.712227516194,-34.7738487345014,"Perth",115.8399987,-31.95501463,357897.02145798,150.462329954389,2353,117.814389268733,-34.9108725114247,13609
"2354","6338",118.459706135358,-34.3194545670154,"Perth",115.8399987,-31.95501463,358462.87632242,136.422605581457,2354,118.414389268733,-34.2180521883972,14488
"2355","2401",150.32359961053,-29.6308603099478,"Brisbane",153.0350927,-27.45503091,358535.120318532,-131.755742604523,2355,150.314389268733,-29.5415150079612,20560
"2356","2399",150.160345694198,-29.4642347988996,"Brisbane",153.0350927,-27.45503091,358942.430137947,-127.791766307961,2356,150.214389268733,-29.3683099272043,20779
"2357","5652",135.452467632124,-33.0186819153339,"Adelaide",138.6000048,-34.93498777,360220.964105831,-52.8430648144633,2357,135.514389268733,-33.0056166230989,16106
"2358","2359",151.011275213432,-30.1756834331497,"Brisbane",153.0350927,-27.45503091,360466.572402034,-146.412045896457,2358,151.014389268733,-30.0611302502319,19907
"2359","2346",150.760534950692,-30.6880900002598,"Sydney",151.1851798,-33.92001097,360619.539090449,-6.22434847479634,2359,150.814389268733,-30.7539505732594,19030
"2360","2648",142.065921482131,-33.4176850851802,"Adelaide",138.6000048,-34.93498777,361118.891009375,61.1482892267931,2360,141.814389268733,-33.5252318653696,15481
"2361","2877",146.574625078858,-32.8067320370166,"Canberra",149.1290262,-35.28302855,362018.847004296,-39.8132503943952,2361,146.614389268733,-32.8324115423421,16381
"2362","3597",143.15458158526,-34.9029130452009,"Melbourne",144.9750162,-37.82003131,362576.163578157,-26.1461429437106,2362,142.914389268733,-34.7376674306678,13953
"2363","2351",151.640740543183,-30.4901194405736,"Brisbane",153.0350927,-27.45503091,362798.994609929,-157.762871770542,2363,151.614389268733,-30.4075404117456,19472
"2364","2447",152.784948284317,-30.7276657169249,"Brisbane",153.0350927,-27.45503091,363547.850189939,-176.117385376441,2364,152.814389268733,-30.7539505732594,19040
"2365","2404",150.571485121892,-29.9192773091707,"Brisbane",153.0350927,-27.45503091,364065.518652099,-138.150311396578,2365,150.514389268733,-29.887925169475,20123
"2366","6327",117.61317895689,-34.8864769002316,"Perth",115.8399987,-31.95501463,364550.597793061,152.71969088244,2366,117.514389268733,-34.7376674306678,13826
"2367","2738",142.514474415305,-34.2387934968626,"Adelaide",138.6000048,-34.93498777,367315.830733263,76.7029639699719,2367,142.214389268733,-34.2180521883972,14607
"2368","5290",140.780351534459,-37.8284377139885,"Melbourne",144.9750162,-37.82003131,369276.790158983,-88.8587726350788,2368,140.914389268733,-37.8553588842918,10001
"2369","2358",151.373520494033,-30.5847159695228,"Sydney",151.1851798,-33.92001097,370282.077029433,2.68426073291617,2369,151.314389268733,-30.5807454925025,19251
"2370","2823",147.930936525506,-32.0049028420968,"Sydney",151.1851798,-33.92001097,371014.563270639,-54.0769954548373,2370,147.914389268733,-31.9663861385576,17482
"2371","2405",149.622851109461,-28.9068536718988,"Brisbane",153.0350927,-27.45503091,371675.64024402,-114.953066290891,2371,149.714389268733,-28.8486946849336,21433
"2372","6632",115.262877111128,-28.6200073144904,"Perth",115.8399987,-31.95501463,373855.378476732,-8.35443942573884,2372,115.214389268733,-28.6754896041768,21480
"2373","5291",140.724287132257,-37.8600252879058,"Melbourne",144.9750162,-37.82003131,374156.900776556,-89.3780745162633,2373,140.714389268733,-37.8553588842918,10000
"2374","6530",114.650079591995,-28.7396003404194,"Perth",115.8399987,-31.95501463,374358.269328046,-17.4134561850874,2374,114.714389268733,-28.8486946849336,21258
"2375","4677",151.688967302422,-24.2984822854797,"Brisbane",153.0350927,-27.45503091,374814.277420515,-20.7010563496177,2375,151.714389268733,-24.3453625852546,27137
"2376","5434",138.641626050136,-31.5518821878336,"Adelaide",138.6000048,-34.93498777,375237.981575139,0.578186743850965,2376,138.714389268733,-31.6199759770438,17874
"2377","4427",149.461042400113,-26.3462167868564,"Brisbane",153.0350927,-27.45503091,375689.725358758,-70.0153089713048,2377,149.514389268733,-26.4238235543372,24498
"2378","6427",119.562845110404,-30.8219669145357,"Perth",115.8399987,-31.95501463,375697.037126997,69.4144340281704,2378,119.314389268733,-30.9271556540163,18653
"2379","2382",150.097132372367,-30.6600447711328,"Sydney",151.1851798,-33.92001097,375744.35170902,-15.4679217495175,2379,150.114389268733,-30.5807454925025,19245
"2380","6484",119.437513703376,-30.5511545207109,"Perth",115.8399987,-31.95501463,376332.908285311,64.5387626863145,2380,119.314389268733,-30.5807454925025,19091
"2381","2873",147.219189397361,-32.2863843734743,"Canberra",149.1290262,-35.28302855,376497.13476127,-27.3839312846182,2381,147.314389268733,-32.3127963000714,17041
"2382","2431",153.049335782852,-30.9144723597549,"Sydney",151.1851798,-33.92001097,376587.663078712,27.1408346840607,2382,153.114389268733,-30.9271556540163,18822
"2383","5653",135.276693713494,-32.9363379460998,"Adelaide",138.6000048,-34.93498777,378844.671993168,-53.1436487782491,2383,135.314389268733,-33.0056166230989,16105
"2384","6337",119.12267328381,-33.9601412293696,"Perth",115.8399987,-31.95501463,378978.379979619,125.151446450736,2384,119.014389268733,-33.8716420268834,14929
"2385","6330",117.835567248541,-34.9381127685354,"Perth",115.8399987,-31.95501463,379315.228369844,150.275278597694,2385,118.014389268733,-34.9108725114247,13610
"2386","6631",115.983987272886,-28.5324646319426,"Perth",115.8399987,-31.95501463,379666.908277561,2.0454939777655,2386,115.914389268733,-28.5022845234199,21702
"2387","4496",149.348843154061,-28.4852885823289,"Brisbane",153.0350927,-27.45503091,380211.873120357,-106.689387858347,2387,149.314389268733,-28.5022845234199,21869
"2388","3599",143.094492192466,-34.738355143348,"Melbourne",144.9750162,-37.82003131,381394.643595456,-25.6421647181837,2388,143.014389268733,-34.5644623499109,14173
"2389","6328",118.442818221985,-34.6119050335457,"Perth",115.8399987,-31.95501463,381568.246322061,139.962323673002,2389,118.414389268733,-34.5644623499109,14050
"2390","3549",142.776926777719,-34.7885124788394,"Adelaide",138.6000048,-34.93498777,382262.773910939,86.3597624121348,2390,142.514389268733,-34.7376674306678,13951
"2391","2828",148.530576217525,-31.2793293298339,"Sydney",151.1851798,-33.92001097,384486.454347084,-39.5533339218952,2391,148.514389268733,-31.2735658155301,18361
"2392","4719",150.211330037778,-25.0785579132331,"Brisbane",153.0350927,-27.45503091,385829.048962206,-46.1997445595228,2392,150.114389268733,-25.0381829082821,26253
"2393","4417",149.132614222336,-27.2018398645395,"Brisbane",153.0350927,-27.45503091,387211.234525127,-84.9286161200028,2393,149.114389268733,-27.1166438773648,23620
"2394","2396",149.041740030592,-30.9149133830813,"Sydney",151.1851798,-33.92001097,389464.895390568,-30.4838774330822,2394,149.114389268733,-30.9271556540163,18802
"2395","5654",135.065959387379,-32.9857551821342,"Adelaide",138.6000048,-34.93498777,391675.832074535,-55.3987059409584,2395,135.114389268733,-33.0056166230989,16104
"2396","2400",149.675718175709,-29.3765148849836,"Brisbane",153.0350927,-27.45503091,392004.645436849,-122.228832334313,2396,149.614389268733,-29.3683099272043,20776
"2397","4678",151.526556560176,-24.175505293395,"Brisbane",153.0350927,-27.45503091,393542.532171249,-22.1688272457632,2397,151.614389268733,-24.1721575044977,27356
"2398","4428",149.205752152095,-26.4692352123252,"Brisbane",153.0350927,-27.45503091,395566.461463364,-73.0273917887734,2398,149.314389268733,-26.4238235543372,24497
"2399","4716",150.665443086991,-24.5893088769196,"Brisbane",153.0350927,-27.45503091,396285.56958825,-36.1015822366927,2399,150.714389268733,-24.6917727467683,26694
"2400","5713",137.528912003971,-31.4768449160695,"Adelaide",138.6000048,-34.93498777,396317.100168497,-14.2378916065674,2400,137.614389268733,-31.446770896287,18088
"2401","2737",142.877902221318,-34.3554560609588,"Adelaide",138.6000048,-34.93498777,397402.116203495,79.4370120121332,2401,142.514389268733,-34.391257269154,14389
"2402","2826",147.580472674324,-31.9299612452444,"Canberra",149.1290262,-35.28302855,398694.031791086,-20.6139275501844,2402,147.514389268733,-31.9663861385576,17480
"2403","2347",150.5594976265,-30.3186522700982,"Brisbane",153.0350927,-27.45503091,398777.411448664,-142.271333025911,2403,150.514389268733,-30.2343353309887,19685
"2404","6356",119.904084334281,-33.0259162164564,"Perth",115.8399987,-31.95501463,399973.18081766,106.249842489304,2404,119.714389268733,-33.0056166230989,16027
"2405","2675",145.502033632236,-33.2667779360626,"Canberra",149.1290262,-35.28302855,401917.297088601,-55.0589071435076,2405,145.514389268733,-33.3520267846127,15718
"2406","5655",135.284044905059,-32.5972313871647,"Adelaide",138.6000048,-34.93498777,401944.120904869,-48.7881136705059,2406,135.314389268733,-32.6592064615852,16543
"2407","2398",149.819925421351,-29.7322914641741,"Brisbane",153.0350927,-27.45503091,403211.878185847,-128.113259078286,2407,149.814389268733,-29.7147200887181,20339
"2408","4680",151.135913182967,-24.2127801400087,"Brisbane",153.0350927,-27.45503091,406522.128830773,-27.3903936485145,2408,151.214389268733,-24.1721575044977,27354
"2409","2711",144.59739526153,-34.1554021356086,"Melbourne",144.9750162,-37.82003131,408046.799513542,-4.65600308190627,2409,144.614389268733,-34.2180521883972,14619
"2410","4420",149.50157996238,-25.4403783567274,"Brisbane",153.0350927,-27.45503091,417123.522777512,-56.7332702987041,2410,149.514389268733,-25.3845930697959,25812
"2411","5440",140.275561017326,-31.4329209043287,"Adelaide",138.6000048,-34.93498777,418641.251450521,21.367931078263,2411,140.214389268733,-31.446770896287,18101
"2412","4497",148.918151768909,-28.5080632360928,"Brisbane",153.0350927,-27.45503091,421468.322603676,-105.180128186729,2412,148.914389268733,-28.5022845234199,21867
"2413","4715",150.522177938678,-24.4011246897051,"Brisbane",153.0350927,-27.45503091,421682.667643533,-35.9604428473426,2413,150.614389268733,-24.5185676660114,26913
"2414","2390",149.913256871086,-30.2450531651527,"Sydney",151.1851798,-33.92001097,424822.57511659,-16.0090718931904,2414,149.914389268733,-30.2343353309887,19682
"2415","2824",147.804259184344,-31.3573046647403,"Sydney",151.1851798,-33.92001097,425870.299235368,-47.107116848766,2415,147.814389268733,-31.446770896287,18139
"2416","2388",149.276967437908,-30.4368252301395,"Sydney",151.1851798,-33.92001097,426092.622693707,-24.3734270021392,2416,149.214389268733,-30.4075404117456,19460
"2417","6346",119.875937361012,-33.7346920157104,"Perth",115.8399987,-31.95501463,426225.720913062,116.58757867065,2417,119.614389268733,-33.5252318653696,15370
