"","sa1_7dig_2011","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"4796","2118838",145.061697274981,-37.9734624844445,"Melbourne",144.9750162,-37.82003131,18658.7907071523,155.945412807078,4796,145.062381551304,-37.9722067512623,311505
"4797","2133202",144.804145522725,-37.7207011039775,"Melbourne",144.9750162,-37.82003131,18659.9336673194,-53.6166963422373,4797,144.802881551304,-37.720193358761,389600
"4798","2127225",145.186216763617,-37.834248069986,"Melbourne",144.9750162,-37.82003131,18660.622954134,94.8063361034503,4798,145.180881551304,-37.8345087120606,354262
"4799","2126124",145.183854664684,-37.7914433420704,"Melbourne",144.9750162,-37.82003131,18662.8600568442,80.1066089106707,4799,145.180881551304,-37.7929394926789,367158
"4800","2133016",144.770709657355,-37.7753803088884,"Melbourne",144.9750162,-37.82003131,18664.0034251121,-74.4769487519406,4800,144.771381551304,-37.7747529591994,372664
"4801","2118805",145.065424011243,-37.9721790867123,"Melbourne",144.9750162,-37.82003131,18666.1598165449,154.850019269142,4801,145.065381551304,-37.9722067512623,311506
"4802","2132137",145.1794900123,-37.8646331324586,"Melbourne",144.9750162,-37.82003131,18666.3181654291,105.378363823286,4802,145.176381551304,-37.8630875503855,345395
"4803","2133046",144.767119588868,-37.7872599964993,"Melbourne",144.9750162,-37.82003131,18666.5349645807,-78.653591664599,4803,144.769881551304,-37.7877433402562,368633
"4804","2133208",144.809004453505,-37.715533515918,"Melbourne",144.9750162,-37.82003131,18667.545136667,-51.419520038885,4804,144.808881551304,-37.7149972063383,391214
"4805","2134219",144.774753566884,-37.8754261926092,"Melbourne",144.9750162,-37.82003131,18667.546155046,-109.243825621394,4805,144.775881551304,-37.8760779314422,341231
"4806","2130905",145.107806032169,-37.9512697872004,"Melbourne",144.9750162,-37.82003131,18672.0532999465,141.349485908239,4806,145.107381551304,-37.9514221415715,317968
"4807","2121862",145.015190656747,-37.6548355456088,"Melbourne",144.9750162,-37.82003131,18674.2218070756,10.8740735817949,4807,145.014381551304,-37.6552414534772,409821
"4808","2132151",145.175201397711,-37.8760187099599,"Melbourne",144.9750162,-37.82003131,18682.8166160594,109.441886072724,4808,145.171881551304,-37.8760779314422,341363
"4809","2116826",145.051043397548,-37.977202551078,"Melbourne",144.9750162,-37.82003131,18682.8680716399,159.084557330871,4809,145.050381551304,-37.977402903685,309889
"4810","2132138",145.17857335499,-37.8679789043478,"Melbourne",144.9750162,-37.82003131,18690.4766182619,106.546436894712,4810,145.174881551304,-37.8656856265968,344588
"4811","2126120",145.179487048798,-37.7748216808649,"Melbourne",144.9750162,-37.82003131,18694.5680461572,74.3049036230187,4811,145.176381551304,-37.7747529591994,372799
"4812","2132109",145.167656880011,-37.891066884275,"Melbourne",144.9750162,-37.82003131,18697.0597750799,114.974740388463,4812,145.164381551304,-37.889068312499,337331
"4813","2132908",144.779500605,-37.7543846836555,"Melbourne",144.9750162,-37.82003131,18700.0938654984,-66.9215350586185,4813,144.780381551304,-37.7539683495086,379115
"4814","2119718",145.125751277361,-37.701411787774,"Melbourne",144.9750162,-37.82003131,18701.9063297754,45.0858784322826,4814,145.125381551304,-37.7020068252815,395350
"4815","2124303",144.937414695623,-37.6541925341343,"Melbourne",144.9750162,-37.82003131,18702.7827186907,-10.1540870607148,4815,144.936381551304,-37.6552414534772,409795
"4816","2124304",144.946599794032,-37.6530128238954,"Melbourne",144.9750162,-37.82003131,18706.1546469741,-7.6545361880163,4816,144.946881551304,-37.6526433772658,410604
"4817","2116818",145.040545490246,-37.9803750261796,"Melbourne",144.9750162,-37.82003131,18707.2830248243,162.106283710875,4817,145.039881551304,-37.9800009798963,309079
"4818","2115813",145.177906042197,-37.7701510543547,"Melbourne",144.9750162,-37.82003131,18707.8208896346,72.6559123204682,4818,145.174881551304,-37.7721548829881,373604
"4819","2127018",145.187335316832,-37.8132833942913,"Melbourne",144.9750162,-37.82003131,18709.9022750427,87.6310595975234,4819,145.183881551304,-37.8137241023697,360711
"4820","2115834",145.176340483042,-37.7662336532646,"Melbourne",144.9750162,-37.82003131,18710.7870471485,71.2551598417486,4820,145.171881551304,-37.7669587305654,375215
"4821","2120937",145.156086803502,-37.731922336117,"Melbourne",144.9750162,-37.82003131,18711.2209760334,58.3269279343508,4821,145.152381551304,-37.7331837398178,385687
"4822","2126118",145.180671162986,-37.7777256995496,"Melbourne",144.9750162,-37.82003131,18711.2314489673,75.3445643003532,4822,145.177881551304,-37.7773510354108,371993
"4823","2119002",145.058546043169,-37.9751028526501,"Melbourne",144.9750162,-37.82003131,18714.5511363496,156.946076470467,4823,145.057881551304,-37.9748048274736,310697
"4824","2132905",144.782853920285,-37.7481221341552,"Melbourne",144.9750162,-37.82003131,18714.7868498281,-64.6040948425481,4824,144.783381551304,-37.7487721970859,380728
"4825","2120917",145.14821732445,-37.7224160397515,"Melbourne",144.9750162,-37.82003131,18715.0034363531,54.458352789575,4825,145.144881551304,-37.7253895111837,388102
"4826","2132119",145.171576817341,-37.8844069402714,"Melbourne",144.9750162,-37.82003131,18716.6370325292,112.467470069348,4826,145.167381551304,-37.8838721600763,338944
"4827","2126125",145.185836417709,-37.7981959065519,"Melbourne",144.9750162,-37.82003131,18722.3418005177,82.4667186015782,4827,145.180881551304,-37.7981356451016,365546
"4828","2131016",145.128262450278,-37.9370751654388,"Melbourne",144.9750162,-37.82003131,18722.7645148549,134.010406071694,4828,145.128381551304,-37.9358336843033,322811
"4829","2124326",144.93197960896,-37.6547525606586,"Melbourne",144.9750162,-37.82003131,18732.7205229349,-11.6225977351276,4829,144.933381551304,-37.6552414534772,409794
"4830","2115836",145.170876532893,-37.7542399870949,"Melbourne",144.9750162,-37.82003131,18734.333867283,66.9123738521536,4830,145.167381551304,-37.7539683495086,379244
"4831","2121805",145.032874496988,-37.6576090972657,"Melbourne",144.9750162,-37.82003131,18735.0187746178,15.7149997349219,4831,145.033881551304,-37.6578395296885,409021
"4832","2131010",145.133867500092,-37.9324554877951,"Melbourne",144.9750162,-37.82003131,18735.9002764142,131.831062331281,4832,145.131381551304,-37.9306375318806,324424
"4833","2119704",145.115826987487,-37.6935440237457,"Melbourne",144.9750162,-37.82003131,18736.8145690118,41.3094342270285,4833,145.114881551304,-37.6942125966475,397764
"4834","2118807",145.071034616041,-37.9707294667684,"Melbourne",144.9750162,-37.82003131,18737.9353582573,153.277150776911,4834,145.069881551304,-37.9696086750509,312313
"4835","2124710",144.917232050777,-37.6575509934493,"Melbourne",144.9750162,-37.82003131,18739.4474350213,-15.6905208487141,4835,144.916881551304,-37.6578395296885,408982
"4836","2133419",144.786888233053,-37.7411347791146,"Melbourne",144.9750162,-37.82003131,18744.2047773407,-61.9913801251324,4836,144.787881551304,-37.7409779684518,383147
"4837","2122003",145.039293250639,-37.6590365855805,"Melbourne",144.9750162,-37.82003131,18745.7642981305,17.5026493553689,4837,145.038381551304,-37.6604376058999,408217
"4838","2127222",145.185606757083,-37.8450966055492,"Melbourne",144.9750162,-37.82003131,18746.3146726563,98.5053921485235,4838,145.180881551304,-37.844901016906,351038
"4839","2132128",145.177040228693,-37.873539388013,"Melbourne",144.9750162,-37.82003131,18746.8114768393,108.480105464878,4839,145.173381551304,-37.8734798552309,342170
"4840","2133021",144.764447237536,-37.7948906152028,"Melbourne",144.9750162,-37.82003131,18751.8858667307,-81.3420999156265,4840,144.765381551304,-37.7955375688903,366214
"4841","2131013",145.131888332696,-37.9344710978439,"Melbourne",144.9750162,-37.82003131,18757.0113589663,132.696447801562,4841,145.132881551304,-37.933235608092,323618
"4842","2127323",145.182598885801,-37.8583548538601,"Melbourne",144.9750162,-37.82003131,18760.8818393054,103.09418136292,4842,145.176381551304,-37.8578913979627,347007
"4843","2136302",144.768283575174,-37.8612831858718,"Melbourne",144.9750162,-37.82003131,18764.313927981,-104.116955033457,4843,144.769881551304,-37.8604894741741,346065
"4844","2127014",145.188127627428,-37.8229109051737,"Melbourne",144.9750162,-37.82003131,18766.1723405613,90.9146424894852,4844,145.183881551304,-37.8241164072152,357487
"4845","2118844",145.082124217881,-37.9662560318556,"Melbourne",144.9750162,-37.82003131,18766.4195692837,149.937062043779,4845,145.081881551304,-37.9644125226282,313929
"4846","2122024",145.044709659419,-37.6602588935742,"Melbourne",144.9750162,-37.82003131,18767.2749367459,19.0104680628381,4846,145.044381551304,-37.6604376058999,408219
"4847","2132124",145.175459009944,-37.8777257150932,"Melbourne",144.9750162,-37.82003131,18767.8088447634,109.966176902614,4847,145.173381551304,-37.8786760076536,340558
"4848","2133433",144.792272189117,-37.7329754637894,"Melbourne",144.9750162,-37.82003131,18776.5501000438,-58.8664938629166,4848,144.792381551304,-37.7331837398178,385567
"4849","2133511",144.784116199541,-37.7446991799046,"Melbourne",144.9750162,-37.82003131,18780.6580899694,-63.4087561201838,4849,144.784881551304,-37.7461741208745,381534
"4850","2124714",144.926337307707,-37.6552892946956,"Melbourne",144.9750162,-37.82003131,18781.7252384474,-13.1377668732903,4850,144.927381551304,-37.6552414534772,409792
"4851","2127011",145.187607989696,-37.8061280444093,"Melbourne",144.9750162,-37.82003131,18783.3155555899,85.2025780868111,4851,145.185381551304,-37.8059298737357,363130
"4852","2132107",145.166349627769,-37.8952741249561,"Melbourne",144.9750162,-37.82003131,18795.1678236435,116.418354306828,4852,145.161381551304,-37.8942644649217,335718
"4853","2134202",144.777249091137,-37.8839720082782,"Melbourne",144.9750162,-37.82003131,18796.5872085348,-112.206695859622,4853,144.777381551304,-37.8838721600763,338814
